id,title,short_title,api_uri,first_name,middle_name,last_name,suffix,date_of_birth,gender,party,leadership_role,twitter_account,facebook_account,youtube_account,govtrack_id,cspan_id,votesmart_id,icpsr_id,crp_id,google_entity_id,fec_candidate_id,url,rss_url,contact_form,in_office,cook_pvi,dw_nominate,ideal_point,seniority,next_election,total_votes,missed_votes,total_present,last_updated,ocd_id,office,phone,fax,state,district,at_large,geoid,missed_votes_pct,votes_with_party_pct,votes_against_party_pct
C001117,Representative,Rep.,https://api.propublica.org/congress/v1/members/C001117.json,Sean,,Casten,,1971-11-23,M,D,,RepCasten,RepSeanCasten,,412775,,,,N00041338,/g/11hc_0775g,H8IL06139,https://casten.house.gov,,,True,R+2,,,2,2020,907,2,0,2020-09-26 13:30:24 -0400,ocd-division/country:us/state:il/cd:6,429 Cannon House Office Building,202-225-4561,,IL,6,False,1706,0.22,98.56,1.33
C001066,Representative,Rep.,https://api.propublica.org/congress/v1/members/C001066.json,Kathy,,Castor,,1966-08-20,F,D,,USRepKCastor,USRepKathyCastor,RepKathyCastor,412195,1022874,53825,20708,N00027514,/m/0dq1v6,H6FL11126,https://castor.house.gov,https://castor.house.gov/news/rss.aspx,,True,D+7,-0.438,,14,2020,907,5,0,2020-09-26 13:30:25 -0400,ocd-division/country:us/state:fl/cd:14,2052 Rayburn House Office Building,202-225-3376,,FL,14,False,1214,0.55,99.33,0.56
C001091,Representative,Rep.,https://api.propublica.org/congress/v1/members/C001091.json,Joaquín,,Castro,,1974-09-16,M,D,,JoaquinCastrotx,326420614138023,JoaquinCastroTX,412576,63974,49227,21362,N00033316,/m/0bmclg,H2TX35011,https://castro.house.gov,,,True,D+10,-0.399,,8,2020,907,34,1,2020-09-26 13:30:24 -0400,ocd-division/country:us/state:tx/cd:20,2241 Rayburn House Office Building,202-225-3236,,TX,20,False,4820,3.75,98.17,1.72
C000266,Representative,Rep.,https://api.propublica.org/congress/v1/members/C000266.json,Steven,J.,Chabot,,1953-01-22,M,R,,RepSteveChabot,RepSteveChabot,congressmanchabot,400071,36705,21790,29550,N00003689,/m/0343vk,H8OH01043,https://chabot.house.gov,,,True,R+5,0.572,,10,2020,907,0,0,2020-09-26 13:30:23 -0400,ocd-division/country:us/state:oh/cd:1,2408 Rayburn House Office Building,202-225-2216,,OH,1,False,3901,0.0,97.33,2.56
C001109,Representative,Rep.,https://api.propublica.org/congress/v1/members/C001109.json,Liz,,Cheney,,1966-07-28,F,R,House Republican Conference Chair,RepLizCheney,replizcheney,,412732,86147,171319,21710,N00035504,/m/04slt0,H6WY00159,https://cheney.house.gov,https://cheney.house.gov/category/press_release/feed/,,True,R+25,0.517,,4,2020,907,38,0,2020-09-26 13:30:22 -0400,ocd-division/country:us/state:wy/cd:1,416 Cannon House Office Building,202-225-2311,,WY,At-Large,True,5600,4.19,93.74,6.15
C001080,Representative,Rep.,https://api.propublica.org/congress/v1/members/C001080.json,Judy,,Chu,,1953-07-07,F,D,,RepJudyChu,RepJudyChu,RepJudyChu,412379,92573,16539,20955,N00030600,/m/0krsk2,H0CA32101,https://chu.house.gov,https://chu.house.gov/rss.xml,,True,D+16,-0.487,,14,2020,907,5,0,2020-09-26 13:30:25 -0400,ocd-division/country:us/state:ca/cd:27,2423 Rayburn House Office Building,202-225-5464,,CA,27,False,0627,0.55,98.67,1.22
C001084,Representative,Rep.,https://api.propublica.org/congress/v1/members/C001084.json,David,,Cicilline,,1961-07-15,M,D,,RepCicilline,CongressmanDavidCicilline,RepDavidCicilline,412470,1033865,7349,21172,N00032019,/m/04t97v,H0RI01073,https://cicilline.house.gov,https://cicilline.house.gov/rss.xml,,True,D+14,-0.39,,10,2020,907,9,0,2020-09-26 13:30:25 -0400,ocd-division/country:us/state:ri/cd:1,2233 Rayburn House Office Building,202-225-4911,,RI,1,False,4401,0.99,99.0,0.89
C001123,Representative,Rep.,https://api.propublica.org/congress/v1/members/C001123.json,Gilbert,,Cisneros,,1971-02-12,M,D,,RepGilCisneros,,,412757,,179370,,N00041464,/g/11g0q_jx3m,H8CA39174,https://cisneros.house.gov,,,True,EVEN,,,2,2020,907,2,0,2020-09-26 13:30:23 -0400,ocd-division/country:us/state:ca/cd:39,431 Cannon House Office Building,202-225-4111,,CA,39,False,0639,0.22,96.68,3.21
C001101,Representative,Rep.,https://api.propublica.org/congress/v1/members/C001101.json,Katherine,,Clark,,1963-07-17,F,D,,RepKClark,CongresswomanClark,,412600,73178,35858,21375,N00035278,/m/0fpjc8b,H4MA05084,https://katherineclark.house.gov,,,True,D+18,-0.484,,8,2020,907,14,0,2020-09-26 13:30:25 -0400,ocd-division/country:us/state:ma/cd:5,2448 Rayburn House Office Building,202-225-2836,,MA,5,False,2505,1.54,98.88,1.01
C001067,Representative,Rep.,https://api.propublica.org/congress/v1/members/C001067.json,Yvette,D.,Clarke,,1964-11-21,F,D,,RepYvetteClarke,repyvettedclarke,repyvetteclarke,412221,1022875,44741,20733,N00026961,/m/06h90t,H4NY11138,https://clarke.house.gov,https://clarke.house.gov/category/press-releases/feed/,,True,D+34,-0.614,,14,2020,907,6,0,2020-09-26 13:30:24 -0400,ocd-division/country:us/state:ny/cd:9,2058 Rayburn House Office Building,202-225-6231,,NY,9,False,3609,0.66,97.78,2.11
C001049,Representative,Rep.,https://api.propublica.org/congress/v1/members/C001049.json,William,Lacy,Clay,,1956-07-27,M,D,,,109135405838588,WilliamLacyClay,400074,88332,8967,20147,N00012460,/m/024vjr,H0MO01066,https://lacyclay.house.gov,https://lacyclay.house.gov/rss.xml,,True,D+29,-0.481,,20,2020,907,38,0,2020-09-26 13:30:24 -0400,ocd-division/country:us/state:mo/cd:1,2428 Rayburn House Office Building,202-225-2406,,MO,1,False,2901,4.19,98.39,1.5
C001061,Representative,Rep.,https://api.propublica.org/congress/v1/members/C001061.json,Emanuel,,Cleaver,II,1944-10-26,M,D,,RepCleaver,emanuelcleaverii,repcleaver,400639,10933,39507,20517,N00026790,/m/04cbbm,H4MO05234,https://cleaver.house.gov,https://cleaver.house.gov/rss.xml,,True,D+7,-0.453,,16,2020,907,43,0,2020-09-26 13:30:24 -0400,ocd-division/country:us/state:mo/cd:5,2335 Rayburn House Office Building,202-225-4535,,MO,5,False,2905,4.74,98.26,1.62
C001118,Representative,Rep.,https://api.propublica.org/congress/v1/members/C001118.json,Ben,,Cline,,1972-02-29,M,R,,RepBenCline,,,412832,,50959,,N00042296,/m/04yf6mk,H8VA06104,https://cline.house.gov,,,True,R+6,,,2,2020,907,1,0,2020-09-26 13:30:22 -0400,ocd-division/country:us/state:va/cd:6,1009 Longworth House Office Building,202-225-5431,,VA,6,False,5106,0.11,90.31,9.58
C001115,Representative,Rep.,https://api.propublica.org/congress/v1/members/C001115.json,Michael,,Cloud,,1975-05-13,M,R,,RepCloudTX,,,412746,10322,177350,,N00041882,/g/11f6y3n6vk,H8TX27049,https://cloud.house.gov,,,True,R+13,,,4,2020,907,9,0,2020-09-26 13:30:22 -0400,ocd-division/country:us/state:tx/cd:27,1314 Longworth House Office Building,202-225-7742,,TX,27,False,4827,0.99,90.8,9.09
C000537,Representative,Rep.,https://api.propublica.org/congress/v1/members/C000537.json,James,E.,Clyburn,,1940-07-21,M,D,House Majority Whip,WhipClyburn,jameseclyburn,repjamesclyburn,400075,21607,27066,39301,N00002408,/m/03c469,H2SC02042,https://clyburn.house.gov,https://clyburn.house.gov/rss.xml,,True,D+19,-0.464,,28,2020,907,99,0,2020-09-26 13:30:24 -0400,ocd-division/country:us/state:sc/cd:6,200 Cannon House Office Building,202-225-3315,,SC,6,False,4506,10.92,98.64,1.24
C001068,Representative,Rep.,https://api.propublica.org/congress/v1/members/C001068.json,Steve,,Cohen,,1949-05-24,M,D,,RepCohen,CongressmanSteveCohen,repcohen,412236,1022876,24340,20748,N00003225,/m/04l8cr,H6TN09068,https://cohen.house.gov,https://cohen.house.gov/rss.xml,,True,D+28,-0.4,,14,2020,907,15,0,2020-09-26 13:30:24 -0400,ocd-division/country:us/state:tn/cd:9,2104 Rayburn House Office Building,202-225-3265,,TN,9,False,4709,1.65,98.54,1.35
C001053,Representative,Rep.,https://api.propublica.org/congress/v1/members/C001053.json,Tom,,Cole,,1949-04-28,M,R,,TomColeOK04,TomColeOK04,reptomcole,400077,1003609,46034,20344,N00025726,/m/03tqb0,H2OK04055,https://cole.house.gov,https://cole.house.gov/rss.xml,,True,R+20,0.331,,18,2020,907,3,0,2020-09-26 13:30:22 -0400,ocd-division/country:us/state:ok/cd:4,2207 Rayburn House Office Building,202-225-6165,,OK,4,False,4004,0.33,91.07,8.82
C001093,Representative,Rep.,https://api.propublica.org/congress/v1/members/C001093.json,Doug,,Collins,,1966-08-16,M,R,,RepDougCollins,RepresentativeDougCollins,repdougcollins,412531,79719,67851,21323,N00033518,/m/0lq9rkz,H2GA09150,https://dougcollins.house.gov,https://dougcollins.house.gov/rss.xml,,True,R+31,0.611,,8,2020,907,62,0,2020-09-26 13:30:23 -0400,ocd-division/country:us/state:ga/cd:9,1504 Longworth House Office Building,202-225-9893,,GA,9,False,1309,6.84,94.87,5.01
C001092,Representative,Rep.,https://api.propublica.org/congress/v1/members/C001092.json,Chris,,Collins,,1950-05-20,M,R,,RepChrisCollins,RepChrisCollins,RepChrisCollins,412563,94144,139770,21345,N00001285,/m/03cv81x,H8NY29032,https://chriscollins.house.gov,https://chriscollins.house.gov/rss.xml,,False,R+11,0.357,,8,2020,555,24,0,2020-09-24 19:02:23 -0400,ocd-division/country:us/state:ny/cd:27,2243 Rayburn House Office Building,202-225-5265,,NY,27,False,3627,4.32,89.58,10.23
C001108,Representative,Rep.,https://api.propublica.org/congress/v1/members/C001108.json,James,,Comer,,1972-08-19,M,R,,RepJamesComer,congressmancomer,,412676,76619,35169,21565,N00038260,/m/0j65cf0,H6KY01110,https://comer.house.gov,,,True,R+23,0.635,,6,2020,907,7,0,2020-09-26 13:30:22 -0400,ocd-division/country:us/state:ky/cd:1,1037 Longworth House Office Building,202-225-3115,,KY,1,False,2101,0.77,91.82,8.07
C001062,Representative,Rep.,https://api.propublica.org/congress/v1/members/C001062.json,K.,Michael,Conaway,,1948-06-11,M,R,,ConawayTX11,mike.conaway,mikeconaway11,400655,1004595,49935,20531,N00026041,/m/04cmt7,H4TX19136,https://conaway.house.gov,,,True,R+32,0.591,,16,2020,907,7,0,2020-09-26 13:30:23 -0400,ocd-division/country:us/state:tx/cd:11,2469 Rayburn House Office Building,202-225-3605,,TX,11,False,4811,0.77,94.96,4.93
C001078,Representative,Rep.,https://api.propublica.org/congress/v1/members/C001078.json,Gerald,E.,Connolly,,1950-03-30,M,D,,GerryConnolly,CongressmanGerryConnolly,repconnolly,412272,1015936,95078,20952,N00029891,/m/04f40kn,H8VA11062,https://connolly.house.gov,,,True,D+1,-0.306,,12,2020,907,8,0,2020-09-26 13:30:24 -0400,ocd-division/country:us/state:va/cd:11,2238 Rayburn House Office Building,202-225-1492,,VA,11,False,5111,0.88,97.21,2.68
C001094,Representative,Rep.,https://api.propublica.org/congress/v1/members/C001094.json,Paul,,Cook,,1943-03-03,M,R,,RepPaulCook,RepPaulCook,RepPaulCook,412513,68278,58121,21305,N00034224,/m/0288t_6,H2CA08164,https://cook.house.gov,https://cook.house.gov/rss.xml,,True,R+9,0.372,,8,2020,910,38,0,2020-09-26 13:30:22 -0400,ocd-division/country:us/state:ca/cd:8,1027 Longworth House Office Building,202-225-5861,,CA,8,False,0608,4.18,92.94,6.94
C000754,Representative,Rep.,https://api.propublica.org/congress/v1/members/C000754.json,Jim,,Cooper,,1954-06-19,M,D,,RepJimCooper,JimCooper,RepJimCooper,400081,1201,48891,15019,N00003132,/m/03tm2p,H2TN05131,https://cooper.house.gov,https://cooper.house.gov/rss.xml,,True,D+7,-0.163,,18,2020,907,16,1,2020-09-26 13:30:24 -0400,ocd-division/country:us/state:tn/cd:5,1536 Longworth House Office Building,202-225-4311,,TN,5,False,4705,1.76,96.96,3.04
C001110,Representative,Rep.,https://api.propublica.org/congress/v1/members/C001110.json,J.,Luis,Correa,,1958-01-24,M,D,,reploucorrea,RepLouCorrea,,412688,46310,9732,21711,N00037260,/m/02q_np2,H6CA46116,https://correa.house.gov,https://medium.com/feed/congressman-lou-correa,,True,D+15,-0.281,,4,2020,907,16,0,2020-09-26 13:30:24 -0400,ocd-division/country:us/state:ca/cd:46,1039 Longworth House Office Building,202-225-2965,,CA,46,False,0646,1.76,97.19,2.7
C001059,Representative,Rep.,https://api.propublica.org/congress/v1/members/C001059.json,Jim,,Costa,,1952-04-13,M,D,,RepJimCosta,RepJimCosta,RepJimCostaCA20,400618,19599,3577,20501,N00026341,/m/04chm2,H4CA20082,https://costa.house.gov,https://costa.house.gov/rss.xml,,True,D+9,-0.191,,16,2020,907,19,0,2020-09-26 13:30:23 -0400,ocd-division/country:us/state:ca/cd:16,2081 Rayburn House Office Building,202-225-3341,,CA,16,False,0616,2.09,95.71,4.18
C001069,Representative,Rep.,https://api.propublica.org/congress/v1/members/C001069.json,Joe,,Courtney,,1953-04-06,M,D,,RepJoeCourtney,joecourtney,repcourtney,412193,1021284,30333,20706,N00024842,/m/0700nd,H2CT02112,https://courtney.house.gov,https://courtney.house.gov/rss.xml,,True,D+3,-0.344,,14,2020,907,2,0,2020-09-26 13:30:25 -0400,ocd-division/country:us/state:ct/cd:2,2332 Rayburn House Office Building,202-225-2076,,CT,2,False,0902,0.22,99.22,0.66
C001124,Representative,Rep.,https://api.propublica.org/congress/v1/members/C001124.json,TJ,,Cox,,1963-07-18,M,D,,RepTjCox,,,412755,,57197,,N00028122,/g/11gxt5mxc_,H8CA10167,https://cox.house.gov,,,True,D+5,,,2,2020,907,18,0,2020-09-26 13:30:24 -0400,ocd-division/country:us/state:ca/cd:21,1728 Longworth House Office Building,202-225-4695,,CA,21,False,0621,1.98,97.29,2.59
C001119,Representative,Rep.,https://api.propublica.org/congress/v1/members/C001119.json,Angie,,Craig,,1972-02-14,F,D,,RepAngieCraig,,,412789,,166261,,N00037039,/g/11gtcwmfp3,H6MN02131,https://craig.house.gov,,,True,R+2,,,2,2020,907,0,0,2020-09-26 13:30:23 -0400,ocd-division/country:us/state:mn/cd:2,1523 Longworth House Office Building,202-225-2271,,MN,2,False,2702,0.0,94.25,5.64
C001087,Representative,Rep.,https://api.propublica.org/congress/v1/members/C001087.json,Rick,,Crawford,,1966-01-22,M,R,,RepRickCrawford,RepRickCrawford,RepRickCrawford,412400,623259,119208,21106,N00030770,/m/0czb3pp,H0AR01083,https://crawford.house.gov,https://crawford.house.gov/news/rss.aspx,,True,R+17,0.414,,10,2020,907,75,0,2020-09-26 13:30:23 -0400,ocd-division/country:us/state:ar/cd:1,2422 Rayburn House Office Building,202-225-4076,,AR,1,False,0501,8.27,96.97,2.91
C001120,Representative,Rep.,https://api.propublica.org/congress/v1/members/C001120.json,Dan,,Crenshaw,,1984-03-14,M,R,,RepDanCrenshaw,,,412820,,177270,,N00042224,/g/11gtg5t4wg,H8TX02166,https://crenshaw.house.gov,,,True,R+11,,,2,2020,907,13,0,2020-09-26 13:30:23 -0400,ocd-division/country:us/state:tx/cd:2,413 Cannon House Office Building,202-225-6565,,TX,2,False,4802,1.43,94.59,5.3
C001111,Representative,Rep.,https://api.propublica.org/congress/v1/members/C001111.json,Charlie,,Crist,,1956-07-24,M,D,,repcharliecrist,RepCharlieCrist,,412697,7960,24311,21712,N00002942,/m/04jyvv,H6FL13205,https://crist.house.gov,,,True,D+2,-0.221,,4,2020,907,6,0,2020-09-26 13:30:24 -0400,ocd-division/country:us/state:fl/cd:13,215 Cannon House Office Building,202-225-5961,,FL,13,False,1213,0.66,97.66,2.22
C001121,Representative,Rep.,https://api.propublica.org/congress/v1/members/C001121.json,Jason,,Crow,,1979-03-15,M,D,,RepJasonCrow,,,412762,,180218,,N00040876,/g/11gzqdw_wg,H8CO06229,https://crow.house.gov,,,True,D+2,,,2,2020,907,6,0,2020-09-26 13:30:23 -0400,ocd-division/country:us/state:co/cd:6,1229 Longworth House Office Building,202-225-7882,,CO,6,False,0806,0.66,96.44,3.45
C001063,Representative,Rep.,https://api.propublica.org/congress/v1/members/C001063.json,Henry,,Cuellar,,1955-09-19,M,D,,RepCuellar,152569121550,henrycuellar,400657,1013062,5486,20533,N00024978,/m/04clj6,H2TX23082,https://cuellar.house.gov,https://cuellar.house.gov/news/rss.aspx,,True,D+9,-0.228,,16,2020,907,7,0,2020-09-26 13:30:23 -0400,ocd-division/country:us/state:tx/cd:28,2372 Rayburn House Office Building,202-225-1640,,TX,28,False,4828,0.77,93.65,6.24
C000984,Representative,Rep.,https://api.propublica.org/congress/v1/members/C000984.json,Elijah,E.,Cummings,,1951-01-18,M,D,,RepCummings,elijahcummings,ElijahECummings,400090,43300,345,29587,N00001971,/m/025k9h,H6MD07160,https://cummings.house.gov,https://cummings.house.gov/rss.xml,,False,D+26,-0.438,,26,2020,560,71,0,2020-09-24 19:02:23 -0400,ocd-division/country:us/state:md/cd:7,2163 Rayburn House Office Building,202-225-4741,,MD,7,False,2407,12.68,98.77,1.02
C001122,Representative,Rep.,https://api.propublica.org/congress/v1/members/C001122.json,Joe,,Cunningham,,1982-05-26,M,D,,RepCunningham,,,412814,,179601,,N00041400,/g/11fglfpsvf,H8SC01116,https://cunningham.house.gov,,,True,R+10,,,2,2020,907,14,0,2020-09-26 13:30:22 -0400,ocd-division/country:us/state:sc/cd:1,423 Cannon House Office Building,202-225-3176,,SC,1,False,4501,1.54,87.88,12.01
C001114,Representative,Rep.,https://api.propublica.org/congress/v1/members/C001114.json,John,,Curtis,,1960-05-10,M,R,,RepJohnCurtis,RepJohnCurtis,,412740,,123390,21755,N00041221,/m/0bmdhtb,H8UT03238,https://curtis.house.gov,https://curtis.house.gov/category/press-releases/feed/,,True,R+25,0.543,,4,2020,907,67,0,2020-09-26 13:30:23 -0400,ocd-division/country:us/state:ut/cd:3,125 Cannon House Office Building,202-225-7751,,UT,3,False,4903,7.39,95.8,4.08
D000629,Representative,Rep.,https://api.propublica.org/congress/v1/members/D000629.json,Sharice,,Davids,,1980-05-22,F,D,,RepDavids,,,412780,,181201,,N00042626,/g/11fgm1fq16,H8KS03155,https://davids.house.gov,,,True,R+4,,,2,2020,907,5,0,2020-09-26 13:30:24 -0400,ocd-division/country:us/state:ks/cd:3,1541 Longworth House Office Building,202-225-2865,,KS,3,False,2003,0.55,97.33,2.56
D000626,Representative,Rep.,https://api.propublica.org/congress/v1/members/D000626.json,Warren,,Davidson,,1970-03-01,M,R,,WarrenDavidson,CongressmanWarrenDavidson,,412675,102555,166760,21564,N00038767,/g/11cmmch3q8,H6OH08315,https://davidson.house.gov,,,True,R+17,0.704,,6,2020,907,16,0,2020-09-26 13:30:21 -0400,ocd-division/country:us/state:oh/cd:8,1107 Longworth House Office Building,202-225-6205,,OH,8,False,3908,1.76,85.73,14.16
D000096,Representative,Rep.,https://api.propublica.org/congress/v1/members/D000096.json,Danny,K.,Davis,,1941-09-06,M,D,,RepDannyDavis,CongressmanDKDavis,dannykdavis07,400093,44325,233,29717,N00004884,/m/0256k7,H4IL07037,https://davis.house.gov,https://davis.house.gov/rss/press-releases.xml,,True,D+38,-0.486,,24,2020,907,30,1,2020-09-26 13:30:24 -0400,ocd-division/country:us/state:il/cd:7,2159 Rayburn House Office Building,202-225-5006,,IL,7,False,1707,3.31,98.4,1.49
D000619,Representative,Rep.,https://api.propublica.org/congress/v1/members/D000619.json,Rodney,,Davis,,1970-01-05,M,R,,RodneyDavis,RepRodneyDavis,RepRodneyDavis,412536,68337,9622,21328,N00034784,/m/0jwttjt,H2IL13120,https://rodneydavis.house.gov,,,True,R+3,0.276,,8,2020,907,24,0,2020-09-26 13:30:22 -0400,ocd-division/country:us/state:il/cd:13,1740 Longworth House Office Building,202-225-2371,,IL,13,False,1713,2.65,86.87,13.01
D000598,Representative,Rep.,https://api.propublica.org/congress/v1/members/D000598.json,Susan,A.,Davis,,1944-04-13,F,D,,RepSusanDavis,RepSusanDavis,RepSusanADavis,400097,85595,8168,20108,N00009604,/m/024xs5,H0CA49055,https://susandavis.house.gov,,,True,D+14,-0.343,,20,2020,907,12,0,2020-09-26 13:30:25 -0400,ocd-division/country:us/state:ca/cd:53,1214 Longworth House Office Building,202-225-2040,,CA,53,False,0653,1.32,99.44,0.45
D000631,Representative,Rep.,https://api.propublica.org/congress/v1/members/D000631.json,Madeleine,,Dean,,1959-06-06,F,D,,RepDean,,,412809,,136484,,N00042894,/m/0nfwmy_,H8PA04116,https://dean.house.gov,,,True,D+7,,,2,2020,907,6,0,2020-09-26 13:30:25 -0400,ocd-division/country:us/state:pa/cd:4,129 Cannon House Office Building,202-225-4731,,PA,4,False,4204,0.66,99.22,0.67
D000191,Representative,Rep.,https://api.propublica.org/congress/v1/members/D000191.json,Peter,A.,DeFazio,,1947-05-27,M,D,,RepPeterDeFazio,RepPeterDeFazio,PeterDeFazio,400100,6068,27037,15410,N00007781,/m/033ttx,H6OR04047,https://defazio.house.gov,https://defazio.house.gov/rss.xml,,True,EVEN,-0.428,,34,2020,907,38,2,2020-09-26 13:30:24 -0400,ocd-division/country:us/state:or/cd:4,2134 Rayburn House Office Building,202-225-6416,,OR,4,False,4104,4.19,97.35,2.54
D000197,Representative,Rep.,https://api.propublica.org/congress/v1/members/D000197.json,Diana,,DeGette,,1957-07-29,F,D,,RepDianaDeGette,DianaDeGette,RepDianaDeGette,400101,90293,561,29710,N00006134,/m/024z95,H6CO01141,https://degette.house.gov,https://degette.house.gov/rss.xml,,True,D+21,-0.432,,24,2020,907,7,0,2020-09-26 13:30:25 -0400,ocd-division/country:us/state:co/cd:1,2111 Rayburn House Office Building,202-225-4431,,CO,1,False,0801,0.77,98.67,1.22
D000216,Representative,Rep.,https://api.propublica.org/congress/v1/members/D000216.json,Rosa,,DeLauro,,1943-03-02,F,D,,RosaDeLauro,CongresswomanRosaDeLauro,rosadelauro,400103,19040,26788,29109,N00000615,/m/024zn0,H0CT03072,https://delauro.house.gov,https://delauro.house.gov/rss.xml,,True,D+9,-0.416,,30,2020,907,29,0,2020-09-26 13:30:25 -0400,ocd-division/country:us/state:ct/cd:3,2413 Rayburn House Office Building,202-225-3661,,CT,3,False,0903,3.2,99.32,0.57
D000617,Representative,Rep.,https://api.propublica.org/congress/v1/members/D000617.json,Suzan,K.,DelBene,,1962-02-17,F,D,,RepDelBene,RepDelBene,,412505,1033929,126272,31101,N00030693,/m/05p0dnk,H0WA08046,https://delbene.house.gov,,,True,D+6,-0.281,,10,2020,907,5,0,2020-09-26 13:30:25 -0400,ocd-division/country:us/state:wa/cd:1,2330 Rayburn House Office Building,202-225-6311,,WA,1,False,5301,0.55,99.44,0.44
